PERSON_ID,ES_JEFE,JEFE_OCUPACION,VIVIENDA_TENENCIA,VIVIENDA_TIPO,NRO_PROPIEDADES,INGRESOS,EGRESOS,NRO_VEHICULOS,AVALUO_VEHICULOS,NUMINTEGRANTES,NUMESTUDIANTRES,CLASE
103957403,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,2500,3,2,clase4
103958161,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),1,3000,4,1,clase4
103958278,TRUE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,6000,[6-15],1,clase4
103959086,TRUE,OCCUPACIONES ELEMENTALES,CEDIDA,VILLA,0,(0.5-82.5],(-inf-301],0,0,[0-2],1,clase1
103959748,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(82.5-169.5],(301-451],0,0,4,0,clase2
103969606,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(-inf-0.5],(-inf-301],0,0,[0-2],0,clase2
103972048,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),[2-4],4000,4,0,clase3
103974655,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(-inf-301],1,12000,[0-2],0,clase1
103975090,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(799.5-inf),0,0,3,0,clase2
103976536,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,9000,[0-2],0,clase4
103978003,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(-inf-301],0,0,3,2,clase1
103978458,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(301-451],0,0,[0-2],0,clase2
103978573,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],3000,3,0,clase4
103981395,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(799.5-inf),1,7000,5,0,clase4
103981411,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(799.5-inf),1,7000,5,0,clase4
103981692,FALSE,TECNICOS,CEDIDA,CASA,0,(0.5-82.5],(451-799.5],[2-4],30000,5,2,clase3
103986295,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(0.5-82.5],(799.5-inf),[2-4],25000,4,1,clase4
103988812,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,0,(309.5-inf),(451-799.5],1,14754,4,1,clase3
103989562,TRUE,OCCUPACIONES ELEMENTALES,CEDIDA,CASA,[2-8],(82.5-169.5],(799.5-inf),1,5000,4,1,clase4
103990537,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CASA,[2-8],(0.5-82.5],(-inf-301],0,0,5,[3-9],clase1
103991675,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(82.5-169.5],(301-451],0,0,[0-2],0,clase1
103996054,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),[2-4],15000,4,1,clase2
103996849,FALSE,SERVICIO,PROPIA SIN HIPOTECA,VILLA,0,(-inf-0.5],(301-451],0,0,4,2,clase2
104001094,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(-inf-301],0,0,3,0,clase2
104003785,TRUE,OCCUPACIONES ELEMENTALES,CEDIDA,CUARTO,0,(-inf-0.5],(-inf-301],0,0,4,[3-9],clase1
104006812,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(169.5-309.5],(451-799.5],0,0,[0-2],1,clase1
104013354,TRUE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(301-451],0,0,4,[3-9],clase2
104017223,TRUE,EMPLEADO,ARRENDADA,CASA,0,(309.5-inf),(451-799.5],0,0,3,[3-9],clase1
104021035,FALSE,TECNICOS,PROPIA SIN HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),[2-4],15000,[6-15],0,clase4
104023791,FALSE,SERVICIO,PROPIA CON HIPOTECA,CASA,0,(0.5-82.5],(301-451],0,0,[0-2],0,clase2
104024674,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,DEPARTAMENTO,[2-8],(309.5-inf),(301-451],0,0,[0-2],1,clase2
104028949,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
104029715,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,3,1,clase1
104031935,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],0,0,[6-15],1,clase2
104034160,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(451-799.5],0,0,[6-15],1,clase2
104036397,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,10000,[0-2],0,clase4
104038377,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,VILLA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
104039748,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,7000,[6-15],1,clase4
104040738,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(309.5-inf),(799.5-inf),0,0,3,0,clase4
104042254,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(309.5-inf),(301-451],0,0,[0-2],1,clase1
104043294,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(799.5-inf),1,5000,5,1,clase3
104046362,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(309.5-inf),(799.5-inf),[2-4],35000,5,0,clase4
104047782,FALSE,EMPLEADO,ARRENDADA,MEDIA AGUA,0,(169.5-309.5],(451-799.5],0,0,[0-2],0,clase1
104047824,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],55000,5,1,clase4
104050398,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CUARTO,0,(-inf-0.5],(-inf-301],0,0,4,1,clase1
104051305,FALSE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],2300,3,0,clase4
104051727,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(169.5-309.5],(451-799.5],0,0,4,1,clase2
104052329,TRUE,OCCUPACIONES ELEMENTALES,CEDIDA,DEPARTAMENTO,0,(-inf-0.5],(451-799.5],1,1000,4,0,clase1
104053830,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],40000,5,0,clase4
104055223,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
104059498,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(301-451],0,0,4,0,clase2
104060801,TRUE,SERVICIO,ARRENDADA,MEDIA AGUA,0,(82.5-169.5],(301-451],0,0,5,[3-9],clase1
104061551,FALSE,EMPLEADO,ARRENDADA,MEDIA AGUA,0,(169.5-309.5],(301-451],0,0,3,1,clase2
104064712,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
104069513,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(301-451],1,9000,[6-15],1,clase4
104072293,FALSE,PROFESIONALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
104073820,FALSE,SERVICIO,PROPIA CON HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],0,0,5,2,clase3
104075718,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(799.5-inf),0,0,3,2,clase2
104078902,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(169.5-309.5],(301-451],0,0,[0-2],0,clase1
104079868,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(-inf-301],0,0,[6-15],0,clase1
104080130,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(0.5-82.5],(301-451],0,0,[6-15],[3-9],clase2
104080767,TRUE,OCCUPACIONES ELEMENTALES,CEDIDA,CASA,0,(0.5-82.5],(451-799.5],0,0,4,2,clase2
104083738,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(301-451],1,5000,5,0,clase3
104084306,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(-inf-301],1,1300,5,0,clase1
104084447,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(451-799.5],0,0,3,0,clase1
104084629,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(-inf-301],0,0,5,2,clase2
104085527,FALSE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,[2-8],(309.5-inf),(451-799.5],0,0,4,1,clase2
104086616,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,[0-2],0,clase1
104088356,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(799.5-inf),1,7500,3,1,clase4
104090808,FALSE,EMPLEADO,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(301-451],0,0,3,0,clase2
104090931,TRUE,SERVICIO,ARRENDADA,MEDIA AGUA,0,(169.5-309.5],(301-451],0,0,[6-15],0,clase1
104094412,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(0.5-82.5],(301-451],0,0,3,0,clase2
104097092,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(82.5-169.5],(799.5-inf),[2-4],15000,3,1,clase4
104100029,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,13000,5,1,clase4
104100722,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(-inf-0.5],(301-451],0,0,3,0,clase2
104103387,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,[0-2],0,clase1
104103528,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
104105978,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(0.5-82.5],(301-451],1,4000,3,0,clase2
104107792,TRUE,OCCUPACIONES ELEMENTALES,CEDIDA,DEPARTAMENTO,0,(-inf-0.5],(-inf-301],1,15000,3,0,clase1
104108444,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],0,0,5,0,clase3
104109632,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(799.5-inf),1,10000,4,0,clase2
104110317,FALSE,PROFESIONALES,PROPIA CON HIPOTECA,DEPARTAMENTO,0,(309.5-inf),(799.5-inf),[2-4],20000,4,0,clase4
104110382,TRUE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(451-799.5],1,3000,[6-15],[3-9],clase3
104111778,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],1,3700,[6-15],1,clase2
104112693,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,MEDIA AGUA,0,(82.5-169.5],(301-451],1,9000,4,1,clase2
104115340,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
104115464,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],12000,4,0,clase4
104117734,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),1,10000,4,1,clase4
104119383,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(451-799.5],1,2400,4,0,clase4
104119474,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
104121934,FALSE,PROFESIONALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
104124334,TRUE,OCCUPACIONES ELEMENTALES,CEDIDA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
104124656,FALSE,SERVICIO,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,15000,5,[3-9],clase3
104127105,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
104127212,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(0.5-82.5],(301-451],1,3999,[0-2],0,clase2
104128988,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(309.5-inf),(799.5-inf),[2-4],12000,5,1,clase4
104130174,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],1,10000,[0-2],1,clase2
104133533,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],0,0,3,0,clase2
104139183,FALSE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(0.5-82.5],(-inf-301],0,0,3,0,clase2
104141577,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],[2-4],30000,3,0,clase3
104141973,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(82.5-169.5],(-inf-301],0,0,4,2,clase1
104142708,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(-inf-301],1,3000,[0-2],1,clase1
104145990,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
104148564,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(-inf-0.5],(-inf-301],0,0,3,1,clase1
104158670,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],55000,4,0,clase4
104159355,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],20000,4,0,clase4
104163001,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(309.5-inf),(451-799.5],1,3500,4,[3-9],clase1
104165287,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(0.5-82.5],(451-799.5],1,1260,3,0,clase3
104165774,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),0,0,5,2,clase2
104166541,FALSE,EMPLEADO,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),[2-4],25000,4,0,clase4
104167804,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),[2-4],15000,4,1,clase4
104169271,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(799.5-inf),[2-4],14730,[6-15],1,clase4
104173216,TRUE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,5000,5,1,clase3
104175773,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(451-799.5],1,6000,4,0,clase4
104175807,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(-inf-301],0,0,3,0,clase1
104177605,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,[2-8],(-inf-0.5],(-inf-301],1,1325,[6-15],2,clase3
104178561,FALSE,PROFESIONALES,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,10000,4,2,clase4
104182217,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),0,0,[6-15],0,clase4
104182423,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,[2-8],(0.5-82.5],(-inf-301],0,0,5,2,clase2
104182639,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,MEDIA AGUA,[2-8],(0.5-82.5],(301-451],0,0,[0-2],1,clase2
104184726,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(0.5-82.5],(-inf-301],0,0,[0-2],0,clase1
104187950,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(-inf-301],0,0,3,0,clase2
104188180,FALSE,EMPLEADO,ARRENDADA,CASA,0,(309.5-inf),(799.5-inf),0,0,3,1,clase2
104188206,FALSE,EMPLEADO,ARRENDADA,DEPARTAMENTO,0,(309.5-inf),(451-799.5],1,1789,[0-2],0,clase3
104190038,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(301-451],0,0,[0-2],1,clase2
104191598,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(0.5-82.5],(-inf-301],0,0,[0-2],1,clase1
104191606,TRUE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,[2-8],(309.5-inf),(451-799.5],1,5000,[0-2],0,clase4
104192547,FALSE,SERVICIO,ARRENDADA,CASA,0,(309.5-inf),(799.5-inf),0,0,[6-15],1,clase2
104195631,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,MEDIA AGUA,[2-8],(-inf-0.5],(-inf-301],0,0,3,1,clase2
104198395,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
104207394,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(0.5-82.5],(-inf-301],0,0,[0-2],0,clase1
104209358,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],20000,5,2,clase4
104209960,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
104210448,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CUARTO,0,(82.5-169.5],(799.5-inf),0,0,[6-15],2,clase2
104213699,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,1500,5,[3-9],clase4
104213939,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),1,6500,5,0,clase3
104214416,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),1,13000,4,2,clase4
104221213,FALSE,SERVICIO,ARRENDADA,CASA,0,(309.5-inf),(799.5-inf),1,7000,5,2,clase3
104221403,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(309.5-inf),(799.5-inf),[2-4],30000,3,0,clase4
104222864,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(169.5-309.5],(799.5-inf),0,0,[0-2],0,clase1
104224134,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,18000,5,2,clase4
104228374,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
104228507,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(0.5-82.5],(451-799.5],0,0,5,[3-9],clase2
104228705,FALSE,EMPLEADO,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),[2-4],2500,4,1,clase4
104229489,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(169.5-309.5],(799.5-inf),0,0,4,2,clase4
104229497,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],0,0,[6-15],[3-9],clase2
104230990,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,16000,4,1,clase4
104231519,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(-inf-301],0,0,4,2,clase1
104232434,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,[0-2],2,clase1
104234752,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],50000,4,1,clase4
104234851,FALSE,PROFESIONALES,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),0,0,4,1,clase4
104235007,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],12000,4,0,clase4
104237169,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(-inf-301],0,0,[0-2],1,clase1
104238472,TRUE,OCCUPACIONES ELEMENTALES,CEDIDA,DEPARTAMENTO,0,(0.5-82.5],(-inf-301],1,10000,[0-2],0,clase1
104244272,FALSE,SERVICIO,CEDIDA,CASA,0,(0.5-82.5],(451-799.5],1,4000,3,0,clase3
104246368,FALSE,EMPLEADO,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],0,0,5,2,clase3
104246558,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),1,1000,3,2,clase3
104250782,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,[0-2],0,clase1
104251673,FALSE,SERVICIO,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(451-799.5],1,3500,4,0,clase3
104257555,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),[2-4],18000,5,1,clase4
104261920,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CUARTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
104263223,FALSE,TECNICOS,PROPIA SIN HIPOTECA,CASA,[2-8],(309.5-inf),(799.5-inf),1,3000,[6-15],[3-9],clase4
104264148,FALSE,EMPLEADO,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(301-451],1,1600,[0-2],0,clase1
104265400,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,MEDIA AGUA,0,(-inf-0.5],(-inf-301],0,0,3,2,clase1
104267117,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,MEDIA AGUA,0,(-inf-0.5],(301-451],0,0,4,0,clase2
104267588,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(799.5-inf),0,0,3,0,clase2
104268974,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,[2-8],(0.5-82.5],(799.5-inf),[2-4],30000,4,1,clase4
104269196,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],1,5000,4,2,clase3
104271119,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,VILLA,[2-8],(309.5-inf),(799.5-inf),[2-4],28000,4,2,clase4
104271754,TRUE,OCCUPACIONES ELEMENTALES,CEDIDA,CASA,0,(0.5-82.5],(301-451],0,0,3,1,clase2
104272067,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(-inf-0.5],(301-451],1,10000,4,1,clase2
104272513,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,DEPARTAMENTO,0,(-inf-0.5],(301-451],0,0,[0-2],0,clase1
104273131,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,[2-8],(82.5-169.5],(451-799.5],[2-4],56000,5,1,clase3
104273933,FALSE,PROFESIONALES,ARRENDADA,DEPARTAMENTO,0,(309.5-inf),(799.5-inf),1,8500,4,2,clase4
104274410,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(169.5-309.5],(301-451],0,0,3,0,clase1
104275342,TRUE,EMPLEADO,ARRENDADA,CASA,0,(169.5-309.5],(301-451],0,0,3,1,clase2
104275821,TRUE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,CASA,0,(309.5-inf),(799.5-inf),1,16000,3,0,clase4
104277678,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,DEPARTAMENTO,0,(82.5-169.5],(-inf-301],0,0,[0-2],0,clase1
104281498,FALSE,OCCUPACIONES ELEMENTALES,PROPIA CON HIPOTECA,DEPARTAMENTO,0,(309.5-inf),(799.5-inf),1,4000,3,0,clase4
104281712,FALSE,PROFESIONALES,PROPIA SIN HIPOTECA,CASA,0,(82.5-169.5],(451-799.5],0,0,[0-2],0,clase2
104282918,TRUE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(799.5-inf),0,0,[0-2],0,clase2
104284492,TRUE,OCCUPACIONES ELEMENTALES,ARRENDADA,CASA,0,(169.5-309.5],(301-451],0,0,[6-15],0,clase2
104289707,FALSE,OCCUPACIONES ELEMENTALES,PROPIA SIN HIPOTECA,CASA,0,(0.5-82.5],(451-799.5],0,0,[6-15],[3-9],clase2
104290663,FALSE,SERVICIO,PROPIA SIN HIPOTECA,CASA,0,(169.5-309.5],(451-799.5],1,10000,5,2,clase3
